 Average of Dew PointC ,Volume Share of Category
17,0.043261958
17.28571429,0.057468193
15.85714286,0.050601216
16.42857143,0.0491623
14.25,0.048070168
14.14285714,0.049244489
15.85714286,0.047718182
15.57142857,0.049955913
16.85714286,0.052178116
18.28571429,0.052307124
16.42857143,0.051354295
16.28571429,0.0429384
12.57142857,0.040558254
14.5,0.03669446
12.71428571,0.038040649
11.57142857,0.036627407
13.57142857,0.044018197
11.8,0.038556363
11.57142857,0.037564197
12.85714286,0.040483931
12,0.038694089
9.714285714,0.033283177
6.857142857,0.045530768
4.428571429,0.03325015
8.571428571,0.034815762
6,0.038585294
9.333333333,0.048010642
9.142857143,0.050798856
3.857142857,0.039431608
9.857142857,0.038483421
12,0.041892175
9,0.037894688
11.14285714,0.045800178
11.71428571,0.042764591
12.83333333,0.038282991
12.28571429,0.034769069
11.57142857,0.037379569
12.14285714,0.032313868
11.71428571,0.03487966
11,0.031635494
10.28571429,0.039175095
11.85714286,0.036960817
12.28571429,0.039205973
10,0.037302702
11.42857143,0.036685134
9.285714286,0.036493343
13,0.040868838
15.28571429,0.039475523
13.71428571,0.04201599
14.42857143,0.038425651
14.42857143,0.040476311
16.42857143,0.036558156
17,0.035977841
17.42857143,0.04583578
16.85714286,0.039526668
17,0.043247543
17.6,0.043920765
17.42857143,0.042388718
17.14285714,0.042071684
17.14285714,0.041228971
16.57142857,0.038238182
19,0.039414035
17.57142857,0.035677863
18,0.036372756
16.71428571,0.038477979
16,0.032154134
17.85714286,0.035340621
16,0.036380921
16.42857143,0.033237789
15.16666667,0.032186772
9,0.036223078
13.57142857,0.032695214
10.57142857,0.027188251
9.142857143,0.029377515
15,0.039735795
12.85714286,0.029307421
10.28571429,0.023652666
8.571428571,0.030081116
4.75,0.035632537
8.285714286,0.049034106
10.42857143,0.029535403
8.571428571,0.029181272
10.71428571,0.031096174
12.71428571,0.03544489
8.285714286,0.03448971
12.42857143,0.036536976
10.57142857,0.036080195
7.285714286,0.034734317
11.57142857,0.039257076
12.71428571,0.033006899
13.14285714,0.036894031
13.66666667,0.036947825
11,0.039393443
11,0.036570294
12,0.036259161
11.8,0.036082102
11,0.040610126
12.28571429,0.039454679
12,0.036659456
13.28571429,0.039718462
14,0.043634904
16.14285714,0.040931362
16.85714286,0.04280086
16.42857143,0.042084393
17.66666667,0.043287204
15.85714286,0.053374921
16.85714286,0.042558011
19.28571429,0.04281318
18.16666667,0.046892567
17.57142857,0.047629543
16.71428571,0.043307516
17.42857143,0.041633391
18.85714286,0.039390422
18.5,0.036506174
18,0.040872112
18.28571429,0.04483187
19.14285714,0.037678774
18,0.042049222
16.57142857,0.037840393
19.14285714,0.034481787
17,0.033191191
14.85714286,0.033262961
9,0.036041639
8.285714286,0.030797542
7.142857143,0.028732287
6,0.029995212
3,0.032388441
10.28571429,0.029831225
6.285714286,0.029416653
8.285714286,0.029496279
3.4,0.030750324
10,0.04587709
11,0.028080259
13.14285714,0.031819585
8,0.029033727
13,0.027732536
6.571428571,0.030331824
11.71428571,0.033837742
10,0.032669451
14,0.033092646
11,0.029787108
12.85714286,0.029901365
11,0.030429515
10.8,0.036059984
13.85714286,0.035182947
10.71428571,0.032517329
11.85714286,0.032078916
10.85714286,0.031750566
12.57142857,0.032188782
13.28571429,0.032288434
12.85714286,0.032772039
12.42857143,0.033510674
13.33333333,0.037099031
14.85714286,0.037225097
14,0.032173238
16.14285714,0.035026603
18.6,0.036353803
15.85714286,0.040943989
16.85714286,0.036869
16.85714286,0.032663828
18.71428571,0.034119153
18,0.033887951
17.14285714,0.032052818
16.85714286,0.029199753
16.71428571,0.030467741
18.25,0.02946499
16.71428571,0.029990131
15.85714286,0.028062487
17,0.0301253
15,0.031342243
14.28571429,0.030126909
15.57142857,0.027433072
14.57142857,0.03101114
16.57142857,0.029399516
16.5,0.025977762
10.71428571,0.030752078
11.14285714,0.026084666
10.71428571,0.024163104
9.75,0.028044935
11.85714286,0.024221216
12.28571429,0.023537666
6.428571429,0.023659525
6.428571429,0.028125801
5,0.025159233
0.285714286,0.022649232
7.285714286,0.025216762
6.2,0.021913087
8.571428571,0.014892085
6.142857143,0.020931707
7.142857143,0.025780088
6.4,0.024051764
10.28571429,0.023442702
10.85714286,0.027501807
11.14285714,0.022420365
11.85714286,0.024704686
14,0.020175802
9.571428571,0.026273368
7.714285714,0.025112143
12,0.023562005
12.66666667,0.022276694
13.14285714,0.022488269
13.85714286,0.018938066
13.42857143,0.021033044
14.5,0.017638677
14,0.023963564
14.42857143,0.02565729
14.57142857,0.022078182
16.42857143,0.022447814
17,0.022630478
17.28571429,0.020391481
15.85714286,0.02391244
16.42857143,0.023957704
14.25,0.024129313
14.14285714,0.022211127
15.85714286,0.021055117
15.57142857,0.022586226
16.85714286,0.021527199
18.28571429,0.021191498
16.42857143,0.030629934
16.28571429,0.024528922
12.57142857,0.021849373
14.5,0.026504796
12.71428571,0.028024608
11.57142857,0.028668582
13.57142857,0.027572434
11.8,0.0281113
11.57142857,0.037584409
12.85714286,0.038230391
12,0.038768532
9.714285714,0.031889992
6.857142857,0.026991545
4.428571429,0.024170943
8.571428571,0.021694882
6,0.017057654
9.333333333,0.019012544
9.142857143,0.023203091
3.857142857,0.023827137
9.857142857,0.021113283
12,0.023162242
9,0.018842519
11.14285714,0.024566192
11.71428571,0.024993045
12.83333333,0.022543409
12.28571429,0.024858294
11.57142857,0.024745822
12.14285714,0.022654533
11.71428571,0.024243389
11,0.022007959
10.28571429,0.023779918
11.85714286,0.022881185
12.28571429,0.0186647
10,0.022821777
11.42857143,0.021878419
9.285714286,0.022008729
13,0.024541621
15.28571429,0.015326625
13.71428571,0.019706801
14.42857143,0.019814896
14.42857143,0.016570496
16.42857143,0.019642112
17,0.015903
17.42857143,0.016084884
16.85714286,0.020647498
17,0.019794933
17.6,0.019293124
17.42857143,0.020659223
17.14285714,0.021337369
17.14285714,0.021313165
16.57142857,0.019268254
19,0.019445625
17.57142857,0.026546158
18,0.029718872
16.71428571,0.030048708
16,0.029382605
17.85714286,0.031373109
16,0.029301618
16.42857143,0.02403686
15.16666667,0.022177524
9,0.023647696
13.57142857,0.024743016
10.57142857,0.024651173
9.142857143,0.018684601
15,0.018266795
12.85714286,0.024308326
10.28571429,0.020943323
8.571428571,0.020613864
4.75,0.017697395
8.285714286,0.024924269
10.42857143,0.028651696
8.571428571,0.026393555
10.71428571,0.024258882
12.71428571,0.022856636
8.285714286,0.02791481
12.42857143,0.026214102
10.57142857,0.026453396
7.285714286,0.027391728
11.57142857,0.032235759
12.71428571,0.028056
13.14285714,0.026907806
13.66666667,0.030492997
11,0.027631672
11,0.029728072
12,0.028027832
11.8,0.029604706
11,0.027832482
12.28571429,0.028808281
12,0.030737959
13.28571429,0.025747302
14,0.027264909
16.14285714,0.031530643
16.85714286,0.027424847
16.42857143,0.026644765
17.66666667,0.02840849
15.85714286,0.024755839
16.85714286,0.02755924
19.28571429,0.029124399
18.16666667,0.029606789
17.57142857,0.029789815
16.71428571,0.029728344
17.42857143,0.031991699
18.85714286,0.030970146
18.5,0.030148014
18,0.026308512
18.28571429,0.031523848
19.14285714,0.033304971
18,0.032581127
16.57142857,0.031001148
19.14285714,0.032824864
17,0.032189767
14.85714286,0.030883289
9,0.030584991
8.285714286,0.030287773
7.142857143,0.029849441
6,0.027136919
3,0.025639839
10.28571429,0.030604824
6.285714286,0.027607042
8.285714286,0.026517019
3.4,0.023124162
10,0.031489386
11,0.030622615
13.14285714,0.030154807
8,0.032095794
13,0.033008334
6.571428571,0.028435619
11.71428571,0.033040862
10,0.033044001
14,0.037808516
11,0.039783719
12.85714286,0.035318157
11,0.030944429
10.8,0.030769031
13.85714286,0.03626787
10.71428571,0.038471336
11.85714286,0.032748141
10.85714286,0.032635801
12.57142857,0.030019448
13.28571429,0.029328794
12.85714286,0.029809469
12.42857143,0.032884067
13.33333333,0.028433239
14.85714286,0.031786227
14,0.032962662
16.14285714,0.031573243
18.6,0.032223147
15.85714286,0.030179831
16.85714286,0.031565168
16.85714286,0.033103562
18.71428571,0.034798866
18,0.036875468
17.14285714,0.034293131
16.85714286,0.033414104
16.71428571,0.035170089
18.25,0.035849025
16.71428571,0.029663751
15.85714286,0.035552957
17,0.035833272
15,0.033821868
14.28571429,0.036587025
15.57142857,0.038325932
14.57142857,0.036733102
16.57142857,0.037568369
16.5,0.037333102
10.71428571,0.03578225
11.14285714,0.035665873
10.71428571,0.032619815
9.75,0.026348522
11.85714286,0.035180177
12.28571429,0.035090791
6.428571429,0.031949577
6.428571429,0.024588214
5,0.086935464
0.285714286,0.039748351
7.285714286,0.038366818
6.2,0.043752364
8.571428571,0.074541057
6.142857143,0.078075626
7.142857143,0.056751793
6.4,0.057524447
10.28571429,0.056195099
10.85714286,0.05462109
11.14285714,0.076068545
11.85714286,0.074144121
14,0.064962991
9.571428571,0.05999522
7.714285714,0.060386451
12,0.076253494
12.66666667,0.074337068
13.14285714,0.083663659
13.85714286,0.084263206
13.42857143,0.097136394
14.5,0.124225179
14,0.125159451
14.42857143,0.128863124
14.57142857,0.120569307
16.42857143,0.131126496
17,0.132924319
17.28571429,0.168571406
15.85714286,0.119025344
16.42857143,0.133354918
14.25,0.127042219
14.14285714,0.111389364
15.85714286,0.111713062
15.57142857,0.113322455
16.85714286,0.099770533
18.28571429,0.11830512
16.42857143,0.113096003
16.28571429,0.085064238
12.57142857,0.066687984
14.5,0.073218414
12.71428571,0.063346921
11.57142857,0.060839418
13.57142857,0.080080201
11.8,0.083556669
11.57142857,0.080793181
12.85714286,0.063039191
12,0.077370694
9.714285714,0.102094822
6.857142857,0.134738986
4.428571429,0.058364907
8.571428571,0.075919683
6,0.104047112
9.333333333,0.13548
9.142857143,0.106178809
3.857142857,0.064019007
9.857142857,0.068547799
12,0.07594238
9,0.093762456
11.14285714,0.091211891
11.71428571,0.076588867
12.83333333,0.07685563
12.28571429,0.075490897
11.57142857,0.093582895
12.14285714,0.116498561
11.71428571,0.075392818
11,0.078448599
10.28571429,0.074229022
11.85714286,0.073961771
12.28571429,0.098127217
10,0.087626771
11.42857143,0.09227289
9.285714286,0.109720474
13,0.109379989
15.28571429,0.131211522
13.71428571,0.136178671
14.42857143,0.111815743
14.42857143,0.101802322
16.42857143,0.107008352
17,0.103932653
17.42857143,0.146779048
16.85714286,0.103967781
17,0.127677588
17.6,0.122588092
17.42857143,0.107676033
17.14285714,0.105748975
17.14285714,0.101722919
16.57142857,0.107813851
19,0.114500839
17.57142857,0.096102663
18,0.073781171
16.71428571,0.073941008
16,0.082381247
17.85714286,0.061246027
16,0.060717407
16.42857143,0.048389439
15.16666667,0.058862809
9,0.052446629
13.57142857,0.061717761
10.57142857,0.068968236
9.142857143,0.057467256
15,0.088266464
12.85714286,0.053331752
10.28571429,0.053645568
8.571428571,0.059724046
4.75,0.086417243
8.285714286,0.094105175
10.42857143,0.042597239
8.571428571,0.043239708
10.71428571,0.035158266
12.71428571,0.044406359
8.285714286,0.052027127
12.42857143,0.054266427
10.57142857,0.048138224
7.285714286,0.046804168
11.57142857,0.052612807
12.71428571,0.040651364
13.14285714,0.046515384
13.66666667,0.051326857
11,0.052087995
11,0.05646389
12,0.050961326
11.8,0.046073327
11,0.067938047
12.28571429,0.057968431
12,0.063331415
13.28571429,0.083513044
14,0.065926423
16.14285714,0.047843257
16.85714286,0.041381157
16.42857143,0.058306805
17.66666667,0.07159394
15.85714286,0.120255859
16.85714286,0.086272765
19.28571429,0.102274387
18.16666667,0.118950361
17.57142857,0.112325062
16.71428571,0.09311886
17.42857143,0.11730228
18.85714286,0.112906069
18.5,0.117738188
18,0.125681794
18.28571429,0.100371099
19.14285714,0.09183866
18,0.110091568
16.57142857,0.090896523
19.14285714,0.090370429
17,0.100018857
14.85714286,0.096746259
9,0.102881152
8.285714286,0.078739706
7.142857143,0.083261705
6,0.09519648
3,0.109149687
10.28571429,0.060848125
6.285714286,0.060261746
8.285714286,0.060341458
3.4,0.093331085
10,0.113366253
11,0.048597658
13.14285714,0.055484733
8,0.057540438
13,0.047219119
6.571428571,0.070717929
11.71428571,0.061145332
10,0.058119318
14,0.055932822
11,0.060102241
12.85714286,0.055876554
11,0.051727708
10.8,0.067097794
13.85714286,0.06595792
10.71428571,0.057677941
11.85714286,0.063301549
10.85714286,0.05461916
12.57142857,0.058116173
13.28571429,0.061628391
12.85714286,0.058428462
12.42857143,0.055765738
13.33333333,0.080464591
14.85714286,0.072473321
14,0.070234085
16.14285714,0.084286102
18.6,0.103650778
15.85714286,0.152536171
16.85714286,0.108381281
16.85714286,0.102972843
18.71428571,0.105677177
18,0.09142788
17.14285714,0.087971621
16.85714286,0.090289776
16.71428571,0.087851014
18.25,0.077693311
16.71428571,0.09576723
15.85714286,0.072915379
17,0.071640745
15,0.073604361
14.28571429,0.075575126
15.57142857,0.076474131
14.57142857,0.06123911
16.57142857,0.067829399
16.5,0.07192772
10.71428571,0.063860732
11.14285714,0.063847047
10.71428571,0.057499648
9.75,0.09543001
11.85714286,0.044376602
12.28571429,0.054272902
6.428571429,0.057615584
6.428571429,0.08625071
5,0.123011036
0.285714286,0.149986746
7.285714286,0.129925386
6.2,0.129955411
8.571428571,0.103896268
6.142857143,0.125233083
7.142857143,0.129100693
6.4,0.131508288
10.28571429,0.134626102
10.85714286,0.14516336
11.14285714,0.117437548
11.85714286,0.122826701
14,0.103579686
9.571428571,0.131213264
7.714285714,0.125271721
12,0.117243639
12.66666667,0.115573466
13.14285714,0.108628376
13.85714286,0.112420913
13.42857143,0.109248449
14.5,0.08913009
14,0.099152738
14.42857143,0.115560146
14.57142857,0.094122591
16.42857143,0.100709348
17,0.082058974
17.28571429,0.072085761
15.85714286,0.097466155
16.42857143,0.093716972
14.25,0.092750587
14.14285714,0.096574354
15.85714286,0.0966771
15.57142857,0.093724313
16.85714286,0.096516877
18.28571429,0.076775149
16.42857143,0.09050647
16.28571429,0.090164878
12.57142857,0.101331182
14.5,0.107200054
12.71428571,0.111784777
11.57142857,0.111885453
13.57142857,0.1038335
11.8,0.105772617
11.57142857,0.113803685
12.85714286,0.12048612
12,0.114138328
9.714285714,0.107416853
6.857142857,0.095036762
4.428571429,0.160127508
8.571428571,0.127934014
6,0.097135721
9.333333333,0.078118502
9.142857143,0.111467631
3.857142857,0.137694604
9.857142857,0.115110846
12,0.129987876
9,0.100621134
11.14285714,0.141843704
11.71428571,0.130125884
12.83333333,0.124700007
12.28571429,0.147884639
11.57142857,0.135117862
12.14285714,0.116082006
11.71428571,0.112049425
11,0.119510912
10.28571429,0.121983097
11.85714286,0.104797441
12.28571429,0.099984194
10,0.105285329
11.42857143,0.097640673
9.285714286,0.108309046
13,0.102336206
15.28571429,0.09038472
13.71428571,0.103065386
14.42857143,0.105105087
14.42857143,0.090379056
16.42857143,0.096001768
17,0.090589172
17.42857143,0.066710024
16.85714286,0.087867263
17,0.097954703
17.6,0.092155339
17.42857143,0.095856394
17.14285714,0.101880899
17.14285714,0.099309799
16.57142857,0.097801659
19,0.080327681
17.57142857,0.101332566
18,0.095273594
16.71428571,0.103497856
16,0.106315216
17.85714286,0.115179091
16,0.122028738
16.42857143,0.114499828
15.16666667,0.107283882
9,0.112653492
13.57142857,0.136113924
10.57142857,0.129696989
9.142857143,0.112744644
15,0.094072319
12.85714286,0.166390637
10.28571429,0.142351511
8.571428571,0.123630931
4.75,0.092751016
8.285714286,0.118546423
10.42857143,0.179521093
8.571428571,0.144531154
10.71428571,0.137850117
12.71428571,0.11310402
8.285714286,0.138147022
12.42857143,0.125893889
10.57142857,0.124516723
7.285714286,0.138420888
11.57142857,0.127861576
12.71428571,0.108032401
13.14285714,0.107935555
13.66666667,0.10973577
11,0.104787348
11,0.110939987
12,0.106858993
11.8,0.112036287
11,0.085864723
12.28571429,0.124747526
12,0.113621384
13.28571429,0.095896896
14,0.100641788
16.14285714,0.114105819
16.85714286,0.099844069
16.42857143,0.082960938
17.66666667,0.092948552
15.85714286,0.072379118
16.85714286,0.101986456
19.28571429,0.100845181
18.16666667,0.086858905
17.57142857,0.096760224
16.71428571,0.100478341
17.42857143,0.089766392
18.85714286,0.09027157
18.5,0.086147323
18,0.081831805
18.28571429,0.091133447
19.14285714,0.093684758
18,0.090272617
16.57142857,0.101345673
19.14285714,0.093747648
17,0.099121564
14.85714286,0.097142988
9,0.093004801
8.285714286,0.115999878
7.142857143,0.112889194
6,0.103081171
3,0.087887357
10.28571429,0.134023899
6.285714286,0.122802135
8.285714286,0.118052064
3.4,0.084377209
10,0.090947799
11,0.136917964
13.14285714,0.12549996
8,0.115038601
13,0.112227931
6.571428571,0.092376323
11.71428571,0.099705733
10,0.10744725
14,0.110626586
11,0.115359415
12.85714286,0.103461593
11,0.094539981
10.8,0.086291953
13.85714286,0.09825298
10.71428571,0.107584542
11.85714286,0.091538257
10.85714286,0.090024889
12.57142857,0.097673036
13.28571429,0.097208662
12.85714286,0.088959178
12.42857143,0.096660627
13.33333333,0.077202856
14.85714286,0.084609711
14,0.093315123
16.14285714,0.077947036
18.6,0.077403156
15.85714286,0.063939358
16.85714286,0.080695931
16.85714286,0.084629169
18.71428571,0.074234449
18,0.076211003
17.14285714,0.082055578
16.85714286,0.079866852
16.71428571,0.07417192
18.25,0.076945234
16.71428571,0.067268741
15.85714286,0.083157914
17,0.082411626
15,0.080269059
14.28571429,0.083643467
15.57142857,0.087332359
14.57142857,0.092913979
16.57142857,0.088500425
16.5,0.084957971
10.71428571,0.092334854
11.14285714,0.090718523
10.71428571,0.092882137
9.75,0.070767466
11.85714286,0.112134731
12.28571429,0.103183082
6.428571429,0.10045573
6.428571429,0.072047075
5,0.309092606
0.285714286,0.382715529
7.285714286,0.325869931
6.2,0.340388913
8.571428571,0.254270776
6.142857143,0.332566734
7.142857143,0.323828049
6.4,0.325077733
10.28571429,0.33194489
10.85714286,0.346453218
11.14285714,0.283815896
11.85714286,0.282559355
14,0.262398072
9.571428571,0.293100998
7.714285714,0.301320127
12,0.273075879
12.66666667,0.266530274
13.14285714,0.261013234
13.85714286,0.269990518
13.42857143,0.260196594
14.5,0.19814438
14,0.245662918
14.42857143,0.275355369
14.57142857,0.246254166
16.42857143,0.262506173
17,0.22904281
17.28571429,0.174540336
15.85714286,0.266601674
16.42857143,0.265045391
14.25,0.255952751
14.14285714,0.263729443
15.85714286,0.266390166
15.57142857,0.261341699
16.85714286,0.268981581
18.28571429,0.217899338
16.42857143,0.245619639
16.28571429,0.225834593
12.57142857,0.279532758
14.5,0.282393871
12.71428571,0.288388444
11.57142857,0.30445498
13.57142857,0.269918258
11.8,0.276185861
11.57142857,0.305127123
12.85714286,0.317039652
12,0.303209489
9.714285714,0.27355948
6.857142857,0.224095249
4.428571429,0.385265443
8.571428571,0.315738677
6,0.226684661
9.333333333,0.176466908
9.142857143,0.253433095
3.857142857,0.323022545
9.857142857,0.282640913
12,0.324632219
9,0.240714504
11.14285714,0.323453064
11.71428571,0.308058205
12.83333333,0.288339591
12.28571429,0.347799514
11.57142857,0.299421557
12.14285714,0.268954463
11.71428571,0.256662319
11,0.272525485
10.28571429,0.273776084
11.85714286,0.250552428
12.28571429,0.214658398
10,0.251914341
11.42857143,0.208319537
9.285714286,0.246303673
13,0.230723725
15.28571429,0.190048806
13.71428571,0.22798535
14.42857143,0.233038763
14.42857143,0.200846458
16.42857143,0.214081202
17,0.204613359
17.42857143,0.153519609
16.85714286,0.224193434
17,0.243801097
17.6,0.226444074
17.42857143,0.233706004
17.14285714,0.232152749
17.14285714,0.227377447
16.57142857,0.221799562
19,0.181534783
17.57142857,0.218009529
18,0.216618505
16.71428571,0.231395135
16,0.236643953
17.85714286,0.245422187
16,0.249239082
16.42857143,0.246877237
15.16666667,0.241678656
9,0.237881104
13.57142857,0.277289966
10.57142857,0.275212129
9.142857143,0.229153416
15,0.178313984
12.85714286,0.332074159
10.28571429,0.289666752
8.571428571,0.238522929
4.75,0.175369808
8.285714286,0.218547716
10.42857143,0.329939343
8.571428571,0.281654637
10.71428571,0.284169715
12.71428571,0.214436281
8.285714286,0.289750957
12.42857143,0.269983643
10.57142857,0.275810733
7.285714286,0.294669716
11.57142857,0.28232852
12.71428571,0.22106249
13.14285714,0.235677761
13.66666667,0.224537217
11,0.205184521
11,0.240654056
12,0.211597765
11.8,0.23365168
11,0.188822499
12.28571429,0.263000597
12,0.250374263
13.28571429,0.185062832
14,0.20781146
16.14285714,0.222984485
16.85714286,0.206311317
16.42857143,0.173677969
17.66666667,0.19142437
15.85714286,0.141063296
16.85714286,0.210559418
19.28571429,0.204266235
18.16666667,0.199564466
17.57142857,0.211019248
16.71428571,0.213059114
17.42857143,0.201893288
18.85714286,0.205878604
18.5,0.200770528
18,0.171509188
18.28571429,0.183053757
19.14285714,0.19753295
18,0.193346583
16.57142857,0.221006859
19.14285714,0.212295169
17,0.217326919
14.85714286,0.213320276
9,0.194975917
8.285714286,0.239725108
7.142857143,0.237162449
6,0.198684229
3,0.150425349
10.28571429,0.260845022
6.285714286,0.253057236
8.285714286,0.227497169
3.4,0.155594478
10,0.172735315
11,0.29846909
13.14285714,0.259778615
8,0.246125457
13,0.263562616
6.571428571,0.192711754
11.71428571,0.228042825
10,0.248671855
14,0.246183838
11,0.253974208
12.85714286,0.249083768
11,0.218696734
10.8,0.202647746
13.85714286,0.226778022
10.71428571,0.258640581
11.85714286,0.217999891
10.85714286,0.206368414
12.57142857,0.22706241
13.28571429,0.225165906
12.85714286,0.221947306
12.42857143,0.218419286
13.33333333,0.17388369
14.85714286,0.19890461
14,0.197673871
16.14285714,0.156278962
18.6,0.173483723
15.85714286,0.129689955
16.85714286,0.16362884
16.85714286,0.190939031
18.71428571,0.183323819
18,0.184003724
17.14285714,0.195263513
16.85714286,0.191492551
16.71428571,0.185203165
18.25,0.192689616
16.71428571,0.177779108
15.85714286,0.193774584
17,0.214255995
15,0.200738673
14.28571429,0.207629378
15.57142857,0.216330321
14.57142857,0.221801682
16.57142857,0.202028049
16.5,0.20372591
10.71428571,0.227886988
11.14285714,0.20455614
10.71428571,0.199051067
9.75,0.150375054
11.85714286,0.255943491
12.28571429,0.233592956
6.428571429,0.199657316
6.428571429,0.141631238
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
13.14285714,0
13.85714286,0
13.42857143,0
14.5,0
14,0
14.42857143,0
14.57142857,0
16.42857143,0
17,0
17.28571429,0
15.85714286,0
16.42857143,0
14.25,0
14.14285714,0
15.85714286,0
15.57142857,0
16.85714286,0
18.28571429,0
16.42857143,0
16.28571429,0
12.57142857,0
14.5,0
12.71428571,0
11.57142857,0
13.57142857,0
11.8,0
11.57142857,0
12.85714286,0
12,0
9.714285714,0
6.857142857,0
4.428571429,0
8.571428571,0
6,0
9.333333333,0
9.142857143,0
3.857142857,0
9.857142857,0
12,0
9,0
11.14285714,0
11.71428571,0
12.83333333,0
12.28571429,0
11.57142857,0
12.14285714,0
11.71428571,0
11,0
10.28571429,0
11.85714286,0
12.28571429,0
10,0
11.42857143,0
9.285714286,0
13,0
15.28571429,0
13.71428571,0
14.42857143,0
14.42857143,0
16.42857143,0
17,0
17.42857143,0
16.85714286,0
17,0
17.6,0
17.42857143,0
17.14285714,0
17.14285714,0
16.57142857,0
19,0
17.57142857,0
18,0
16.71428571,0
16,0
17.85714286,0
16,0
16.42857143,0
15.16666667,0
9,0
13.57142857,0
10.57142857,0
9.142857143,0
15,0
12.85714286,0
10.28571429,0
8.571428571,0
4.75,0
8.285714286,0
10.42857143,0
8.571428571,0
10.71428571,0
12.71428571,0
8.285714286,0
12.42857143,0
10.57142857,0
7.285714286,0
11.57142857,0
12.71428571,0.001086948
13.14285714,9.25E-05
13.66666667,0
11,0.004972807
11,0.003509385
12,0.00480029
11.8,0.003930589
11,0.007617096
12.28571429,0.008957255
12,0.006314148
13.28571429,0.007098771
14,0.011557176
16.14285714,0.009036232
16.85714286,0.006802324
16.42857143,0.009269309
17.66666667,0.009853804
15.85714286,0.01096544
16.85714286,0.008094611
19.28571429,0.014759101
18.16666667,0.009950077
17.57142857,0.011506925
16.71428571,0.013377172
17.42857143,0.017867726
18.85714286,0.019304876
18.5,0.014833061
18,0.021826514
18.28571429,0.030410368
19.14285714,0.02717153
18,0.021897713
16.57142857,0.034078868
19.14285714,0.036170428
17,0.034419081
14.85714286,0.049138017
9,0.044237616
8.285714286,0.041371593
7.142857143,0.049227392
6,0.05165305
3,0.06404099
10.28571429,0.036958644
6.285714286,0.050003104
8.285714286,0.054064303
3.4,0.071898039
10,0.046650569
11,0.035594365
13.14285714,0.048375506
8,0.059631305
13,0.065234747
6.571428571,0.057773958
11.71428571,0.068124471
10,0.05027877
14,0.049231978
11,0.051036798
12.85714286,0.045482702
11,0.041774759
10.8,0.039352109
13.85714286,0.052692439
10.71428571,0.043848544
11.85714286,0.039840831
10.85714286,0.049349867
12.57142857,0.050435039
13.28571429,0.048399369
12.85714286,0.035582805
12.42857143,0.040492703
13.33333333,0.042448479
14.85714286,0.038065081
14,0.035066052
16.14285714,0.049819247
18.6,0.046552985
15.85714286,0.050071476
16.85714286,0.049486656
16.85714286,0.043906599
18.71428571,0.037762426
18,0.040814348
17.14285714,0.043855667
16.85714286,0.038863176
16.71428571,0.037991666
18.25,0.037645801
16.71428571,0.035994726
15.85714286,0.035015154
17,0.041653162
15,0.035159593
14.28571429,0.044785969
15.57142857,0.028262214
14.57142857,0.029385278
16.57142857,0.044363698
16.5,0.040371232
10.71428571,0.048456641
11.14285714,0.037209281
10.71428571,0.037278892
9.75,0.04482469
11.85714286,0.032049235
12.28571429,0.036067394
6.428571429,0.037542376
6.428571429,0.049249254
5,0
0.285714286,0
7.285714286,0
6.2,0
8.571428571,0
6.142857143,0
7.142857143,0
6.4,0
10.28571429,0
10.85714286,0
11.14285714,0
11.85714286,0
14,0
9.571428571,0
7.714285714,0
12,0
12.66666667,0
13.14285714,0
13.85714286,0
13.42857143,0
14.5,0
14,0
14.42857143,0
14.57142857,0
16.42857143,0
17,0
17.28571429,0
15.85714286,0
16.42857143,0
14.25,0
14.14285714,0
15.85714286,0
15.57142857,0
16.85714286,0
18.28571429,0
16.42857143,0
16.28571429,0
12.57142857,0
14.5,0
12.71428571,0
11.57142857,0
13.57142857,0
11.8,0
11.57142857,0
12.85714286,0
12,0
9.714285714,0
6.857142857,0
4.428571429,0
8.571428571,0
6,0
9.333333333,0
9.142857143,0
3.857142857,0
9.857142857,0
12,0
9,0
11.14285714,0
11.71428571,0
12.83333333,0
12.28571429,0
11.57142857,0
12.14285714,0
11.71428571,0
11,0
10.28571429,0
11.85714286,0
12.28571429,0
10,0
11.42857143,0
9.285714286,0
13,0
15.28571429,0
13.71428571,0
14.42857143,0
14.42857143,0
16.42857143,0
17,0
17.42857143,0
16.85714286,0
17,0
17.6,0
17.42857143,0
17.14285714,0
17.14285714,0
16.57142857,0
19,0
17.57142857,0
18,0
16.71428571,0
16,0
17.85714286,0
16,0
16.42857143,0
15.16666667,0
9,0
13.57142857,0
10.57142857,0
9.142857143,0
15,0
12.85714286,0
10.28571429,0
8.571428571,0
4.75,0
8.285714286,0
10.42857143,0
8.571428571,0
10.71428571,0
12.71428571,0
8.285714286,0
12.42857143,0
10.57142857,0
7.285714286,0
11.57142857,0
12.71428571,0
13.14285714,0
13.66666667,0
11,0
11,0
12,0
11.8,0
11,0
12.28571429,0
12,0
13.28571429,0
14,0
16.14285714,0
16.85714286,0.00004254
16.42857143,0.000036497
17.66666667,0.000243631
15.85714286,0.001320922
16.85714286,0.001920828
19.28571429,0.00333718
18.16666667,0.003942322
17.57142857,0.005081696
